fips,year,month,prism_prcp_mm,prism_tmax_c,prism_tmin_c,vpd_proxy,heat_days_35c
27105,2012,6,19.049999999999997,27.277777777777775,15.222222222222221,1.258,0.6183256899812807
27105,2012,7,33.019999999999996,32.22222222222222,19.61111111111111,1.52,5.987555959611974
27105,2012,8,108.712,27.88888888888889,14.11111111111111,1.2285000000000001,0.8331652411857595
27105,2012,9,16.764,24.222222222222218,7.444444444444445,1.2770000000000001,0.13638845813476727
27105,2012,10,33.274,13.0,0.6666666666666683,0.543,0.0005010426554428554
27105,2012,11,19.304,7.6111111111111125,-4.444444444444445,0.33100000000000007,3.386094774715009e-05
27105,2012,12,29.717999999999996,-1.0000000000000004,-10.944444444444445,0.15,4.5689938538281047e-07
27105,2013,1,15.239999999999998,-4.111111111111111,-14.0,0.08499999999999999,9.643870834196097e-08
27105,2013,2,22.352,-3.111111111111112,-12.166666666666666,0.073,1.5900054943065803e-07
27105,2013,3,42.925999999999995,0.33333333333333415,-8.61111111111111,0.1295,8.899184734020037e-07
27105,2013,4,104.394,7.222222222222222,-2.7222222222222214,0.3095,2.7877450089043815e-05
27105,2013,5,165.862,17.88888888888889,7.5,0.6495,0.005773073748815144
27105,2013,6,151.13,24.444444444444443,14.38888888888889,0.9450000000000001,0.15233531379960938
27105,2013,7,28.448,28.5,16.5,1.324,1.1198066203238837
27105,2013,8,60.706,27.055555555555557,15.277777777777779,0.9420000000000001,0.5545039986444352
27105,2013,9,42.163999999999994,24.88888888888889,12.0,0.9620000000000001,0.1900036927013657
27105,2013,10,69.08800000000001,14.055555555555554,3.2222222222222205,0.57,0.0008493381556133757
27105,2013,11,12.953999999999999,4.500000000000001,-6.833333333333333,0.2525,7.1471072998002895e-06
27105,2013,12,25.4,-6.666666666666667,-16.666666666666668,0.081,2.6873210129017874e-08
27105,2014,1,11.43,-6.277777777777778,-18.5,0.082,3.2641168485121195e-08
27105,2014,2,17.525999999999996,-7.444444444444445,-18.444444444444443,0.076,1.8214919222458392e-08
27105,2014,3,12.7,1.1666666666666674,-9.166666666666666,0.192,1.3499144606516768e-06
27105,2014,4,52.06999999999999,12.388888888888888,-0.22222222222222143,0.524,0.0003691267495481615
27105,2014,5,70.10399999999998,19.72222222222222,7.88888888888889,0.8650000000000001,0.014433942118628765
27105,2014,6,330.45399999999995,24.88888888888889,14.61111111111111,0.8470000000000001,0.1900036927013657
27105,2014,7,48.767999999999994,25.72222222222222,14.277777777777779,0.9005,0.28727552642061516
27105,2014,8,97.282,25.833333333333332,15.722222222222221,0.7290000000000001,0.3035208892492688
27105,2014,9,46.228,21.666666666666668,10.111111111111112,0.654,0.03813048789244078
27105,2014,10,21.336,15.666666666666666,3.1666666666666683,0.5755000000000001,0.0019007007524950719
27105,2014,11,17.272000000000002,1.1666666666666674,-10.0,0.17750000000000002,1.3499144606516768e-06
27105,2014,12,23.875999999999998,-1.555555555555556,-8.333333333333334,0.0655,3.4608535289185573e-07
27105,2015,1,13.208,-3.6666666666666674,-11.944444444444445,0.074,1.2043737174449686e-07
27105,2015,2,18.034,-6.166666666666668,-16.333333333333332,0.0995,3.450588482487022e-08
27105,2015,3,7.619999999999999,8.055555555555555,-5.277777777777778,0.4335,4.228719441992563e-05
27105,2015,4,38.608,15.777777777777779,1.8333333333333317,0.7205,0.0020092762275247633
27105,2015,5,114.80799999999998,19.27777777777778,8.0,0.6660000000000001,0.011558905495450673
27105,2015,6,109.982,25.11111111111111,14.61111111111111,0.922,0.21217482759766407
27105,2015,7,85.09,27.77777777777778,15.555555555555555,0.99,0.7893251865138919
27105,2015,8,258.06399999999996,25.33333333333333,14.222222222222221,0.7805000000000001,0.2369125052225649
27105,2015,9,85.09,24.499999999999996,13.222222222222221,0.776,0.15660377080675164
27105,2015,10,59.69,16.444444444444443,4.222222222222223,0.642,0.0028040965698524507
27105,2015,11,108.712,7.88888888888889,-1.722222222222223,0.278,3.890610142124077e-05
27105,2015,12,46.736,-0.11111111111111072,-6.777777777777778,0.076,7.125910114116741e-07
27105,2016,1,7.874,-5.777777777777777,-13.944444444444445,0.045,4.19120899523304e-08
27105,2016,2,29.209999999999997,-1.2777777777777781,-8.11111111111111,0.08149999999999999,3.9765083310208025e-07
27105,2016,3,46.99,8.277777777777779,-1.8888888888888882,0.3055,4.725673829970126e-05
27105,2016,4,91.44,14.055555555555554,2.5555555555555562,0.5195000000000001,0.0008493381556133757
27105,2016,5,143.51,20.222222222222225,8.555555555555555,0.8165,0.018531016214214813
27105,2016,6,114.3,27.11111111111111,15.722222222222221,1.091,0.5698261442403166
27105,2016,7,87.63,27.77777777777778,16.833333333333332,0.911,0.7893251865138919
27105,2016,8,90.932,26.833333333333332,15.61111111111111,0.7805,0.49715832284215383
27105,2016,9,217.932,22.83333333333333,11.777777777777779,0.659,0.06826118898158685
27105,2016,10,68.58,16.0,4.2777777777777795,0.4605,0.002245386825318337
27105,2016,11,46.99,10.5,-0.16666666666666707,0.34850000000000003,0.00014355283484670357
27105,2016,12,38.862,-3.6666666666666674,-12.722222222222221,0.08349999999999999,1.2043737174449686e-07
27105,2017,1,21.336,-4.0,-10.777777777777779,0.05500000000000001,1.0194803423840542e-07
27105,2017,2,20.32,3.888888888888889,-6.5,0.19,5.2653741598442365e-06
27105,2017,3,35.306,4.166666666666667,-4.888888888888889,0.203,6.049895936380449e-06
27105,2017,4,55.626,13.333333333333334,2.833333333333334,0.4515,0.0005919101654151358
27105,2017,5,114.3,18.61111111111111,7.333333333333335,0.7310000000000001,0.008283222393632952
27105,2017,6,152.39999999999998,26.611111111111114,14.666666666666666,1.2345,0.44565346180803816
27105,2017,7,25.4,28.88888888888889,17.0,1.0999999999999999,1.3493468813693315
27105,2017,8,187.19799999999998,24.222222222222218,13.833333333333334,0.7025,0.13638845813476727
27105,2017,9,82.296,23.5,12.0,0.719,0.09518048527455568
27105,2017,10,155.702,14.666666666666666,3.611111111111111,0.48950000000000005,0.0011528620209272744
27105,2017,11,1.27,5.444444444444443,-5.666666666666667,0.24350000000000005,1.1460768631201921e-05
27105,2017,12,13.716,-2.2222222222222223,-11.833333333333334,0.1355,2.4798099228892794e-07
27105,2018,1,28.448,-5.944444444444445,-15.555555555555555,0.07350000000000001,3.85609842703908e-08
27105,2018,2,21.336,-5.944444444444445,-16.5,0.07100000000000001,3.85609842703908e-08
27105,2018,3,64.26199999999999,1.8333333333333317,-4.944444444444444,0.10500000000000001,1.883957360551728e-06
27105,2018,4,77.46999999999998,4.722222222222222,-4.166666666666667,0.226,7.987028470255123e-06
27105,2018,5,89.154,23.444444444444443,11.666666666666666,0.993,0.09258101300432228
27105,2018,6,279.4,26.666666666666668,17.27777777777778,0.9015,0.4580146164112337
27105,2018,7,139.192,27.944444444444443,16.833333333333332,0.9595,0.8559635650813907
27105,2018,8,166.62399999999997,26.444444444444443,15.444444444444445,0.7320000000000001,0.41050855971151123
27105,2018,9,162.30599999999998,22.11111111111111,12.5,0.61,0.04760415991353931
27105,2018,10,69.08800000000001,11.333333333333334,1.1666666666666674,0.341,0.0002177542966979305
27105,2018,11,24.637999999999998,1.1666666666666674,-7.722222222222222,0.1385,1.3499144606516768e-06
27105,2018,12,43.18,-1.3888888888888888,-8.61111111111111,0.0635,3.761615711610252e-07
27105,2019,1,29.209999999999997,-6.4444444444444455,-15.11111111111111,0.0575,3.003132475432305e-08
27105,2019,2,50.8,-9.222222222222221,-18.27777777777778,0.043,7.488377165625745e-09
27105,2019,3,82.042,0.8888888888888897,-8.11111111111111,0.126,1.1748639397205554e-06
27105,2019,4,155.702,11.944444444444445,1.4444444444444453,0.41850000000000004,0.00029557431946110693
27105,2019,5,193.04,16.055555555555557,6.666666666666667,0.4685,0.002308628167377391
27105,2019,6,95.25,25.444444444444443,14.61111111111111,0.9715000000000001,0.25033384609650133
27105,2019,7,147.57399999999998,28.055555555555557,17.666666666666668,0.8830000000000001,0.903390328955841
27105,2019,8,36.321999999999996,25.72222222222222,14.277777777777779,0.7980000000000002,0.28727552642061516
27105,2019,9,155.702,23.277777777777782,13.555555555555555,0.5915,0.08519966656128984
27105,2019,10,144.018,11.055555555555555,1.5000000000000016,0.36800000000000005,0.00018951712695470537
27105,2019,11,50.038,2.666666666666665,-6.333333333333332,0.14400000000000002,2.857768791988641e-06
27105,2019,12,35.306,-2.3888888888888893,-10.166666666666666,0.057,2.2815352704045593e-07
27105,2020,1,22.605999999999998,-4.333333333333333,-12.5,0.051000000000000004,8.629714791635358e-08
27105,2020,2,8.382,-2.4444444444444438,-12.333333333333334,0.08049999999999999,2.2190314191566573e-07
27105,2020,3,60.959999999999994,5.944444444444446,-3.3333333333333335,0.18650000000000003,1.471591662049054e-05
27105,2020,4,21.336,12.611111111111112,-1.2222222222222219,0.5389999999999999,0.00041250558492751015
27105,2020,5,119.38,17.444444444444443,8.222222222222221,0.589,0.00462289334650047
27105,2020,6,136.398,28.166666666666668,16.61111111111111,1.2550000000000001,0.9533589287769074
27105,2020,7,82.55,29.38888888888889,17.666666666666668,1.0255,1.7107410426327931
27105,2020,8,45.974,28.333333333333332,15.777777777777779,1.0325000000000002,1.0333558699863346
27105,2020,9,28.448,22.16666666666667,9.055555555555554,0.8765,0.04894284719155169
27105,2020,10,42.672,10.88888888888889,-0.8333333333333334,0.522,0.00017436426220238758
27105,2020,11,36.321999999999996,8.722222222222223,-2.7777777777777777,0.3735,5.901650104424316e-05
27105,2020,12,12.191999999999998,1.6111111111111103,-9.666666666666666,0.189,1.685839128556695e-06
27105,2021,1,21.081999999999997,-1.6666666666666667,-9.222222222222221,0.0795,3.2738271682208837e-07
27105,2021,2,9.143999999999998,-8.444444444444445,-16.444444444444443,0.0725,1.1047906975249367e-08
27105,2021,3,60.706,8.444444444444446,-2.3888888888888893,0.29800000000000004,5.136353319378172e-05
27105,2021,4,65.024,12.833333333333334,0.16666666666666508,0.561,0.00046098211221383113
27105,2021,5,69.08800000000001,19.499999999999996,8.0,0.794,0.012916712439738423
27105,2021,6,74.16799999999999,29.555555555555557,16.0,1.617,1.850242163504499
27105,2021,7,84.32799999999999,27.722222222222225,16.555555555555557,0.9065000000000001,0.7682549678757219
27105,2021,8,182.88,27.11111111111111,15.444444444444445,0.8465,0.5698261442403166
27105,2021,9,94.488,24.88888888888889,11.166666666666666,0.9635,0.1900036927013657
27105,2021,10,95.758,17.555555555555557,5.999999999999998,0.5975,0.004886945796978061
27105,2021,11,7.112,7.277777777777778,-3.5000000000000004,0.32399999999999995,2.8662678421987338e-05
27105,2021,12,30.479999999999997,0.6666666666666683,-9.277777777777779,0.15649999999999997,1.0513144494990267e-06
27105,2022,1,19.304,-4.555555555555555,-18.22222222222222,0.10450000000000001,7.722208090785833e-08
27105,2022,2,5.08,-3.2222222222222228,-16.22222222222222,0.1275,1.5040807533838875e-07
27105,2022,3,55.117999999999995,4.500000000000001,-6.0,0.25050000000000006,7.1471072998002895e-06
27105,2022,4,38.608,9.444444444444445,-2.0555555555555554,0.34400000000000003,8.46840556574017e-05
27105,2022,5,161.544,20.888888888888886,8.277777777777779,0.883,0.02585579809642171
27105,2022,6,62.483999999999995,26.944444444444443,15.11111111111111,1.2245,0.525062770348079
27105,2022,7,102.10799999999999,28.555555555555557,17.166666666666668,1.008,1.15013916376079
27105,2022,8,104.13999999999999,27.11111111111111,14.88888888888889,0.8230000000000001,0.5698261442403166
27105,2022,9,23.622,25.055555555555554,10.5,1.0230000000000001,0.20640217864057117
27105,2022,10,14.731999999999998,16.5,1.3888888888888888,0.739,0.0028830724649842186
27105,2022,11,35.05199999999999,5.944444444444446,-4.777777777777779,0.3015,1.471591662049054e-05
27105,2022,12,53.848,-6.0,-14.166666666666666,0.0605,3.750458594471581e-08
27105,2023,1,59.181999999999995,-4.388888888888888,-12.777777777777779,0.0445,8.393299243243184e-08
27105,2023,2,40.386,-3.3333333333333335,-14.222222222222221,0.07800000000000001,1.422799431049398e-07
27105,2023,3,45.466,-0.6666666666666663,-9.666666666666666,0.09150000000000001,5.397628450630103e-07
27105,2023,4,54.60999999999999,11.944444444444445,0.38888888888889045,0.501,0.00029557431946110693
27105,2023,5,45.974,23.388888888888886,10.222222222222221,1.086,0.09005232108315965
27105,2023,6,104.90199999999999,28.111111111111107,15.88888888888889,1.123,0.9280491147586054
27105,2023,7,67.818,26.611111111111114,14.38888888888889,0.8945000000000001,0.44565346180803816
27105,2023,8,82.80399999999999,27.22222222222222,15.333333333333334,0.7960000000000002,0.6017260961355121
27105,2023,9,21.336,24.944444444444446,11.38888888888889,0.9795000000000001,0.19532071607295293
27105,2023,10,103.12399999999998,15.333333333333334,3.4999999999999982,0.573,0.001608924100528436
27105,2023,11,0.7619999999999999,8.38888888888889,-5.111111111111111,0.36800000000000005,4.995640468795949e-05
27105,2023,12,56.641999999999996,3.555555555555555,-5.666666666666667,0.16100000000000003,4.457043121111639e-06
27105,2024,1,18.287999999999997,-6.666666666666667,-13.555555555555555,0.0505,2.6873210129017874e-08
27105,2024,2,9.652,4.8888888888888875,-5.833333333333333,0.194,8.681133387107658e-06
27105,2024,3,49.784,7.777777777777778,-5.888888888888889,0.43600000000000005,3.680359761699631e-05
27105,2024,4,134.874,13.222222222222221,2.000000000000001,0.5365000000000001,0.0005599236227284548
27105,2024,5,201.42199999999997,20.777777777777782,8.61111111111111,0.795,0.02445967625389151
27105,2024,6,350.26599999999996,24.444444444444443,14.11111111111111,0.8395,0.15233531379960938
27105,2024,7,61.722,26.444444444444443,16.0,0.8055,0.41050855971151123
27105,2024,8,69.85,25.944444444444443,14.722222222222221,0.6980000000000001,0.3206750087152282
27107,2010,1,37.083999999999996,-10.055555555555555,-17.944444444444443,0.0445,4.936642482265622e-09
27107,2010,2,16.002,-8.222222222222221,-19.61111111111111,0.052000000000000005,1.2346246713993086e-08
27107,2010,3,30.733999999999998,4.500000000000001,-3.944444444444445,0.15749999999999997,7.1471072998002895e-06
27107,2010,4,28.448,17.27777777777778,2.7777777777777777,0.7845,0.004253319607478961
27107,2010,5,78.232,19.055555555555557,8.333333333333334,0.7889999999999999,0.01034378220686549
27107,2010,6,116.078,23.388888888888886,12.777777777777779,0.7045,0.09005232108315965
27107,2010,7,102.86999999999999,27.11111111111111,15.444444444444445,0.881,0.5698261442403166
27107,2010,8,96.26599999999999,27.11111111111111,15.11111111111111,0.8450000000000001,0.5698261442403166
27107,2010,9,144.018,17.77777777777778,7.277777777777778,0.453,0.00546115056970872
27107,2010,10,74.67599999999999,16.11111111111111,2.944444444444443,0.585,0.002373650561517113
27107,2010,11,31.241999999999997,2.999999999999999,-6.666666666666667,0.1695,3.37605486165285e-06
27107,2010,12,23.875999999999998,-8.833333333333334,-16.27777777777778,0.045500000000000006,9.095652495690774e-09
27107,2011,1,29.971999999999998,-12.444444444444445,-21.833333333333332,0.030000000000000002,1.4951716201432213e-09
27107,2011,2,4.064,-7.555555555555555,-17.666666666666668,0.066,1.7230575314421708e-08
27107,2011,3,32.004,-2.000000000000001,-12.222222222222221,0.10200000000000001,2.7712348729920357e-07
27107,2011,4,62.230000000000004,9.333333333333332,0.6666666666666683,0.315,8.010769653463227e-05
27107,2011,5,83.82,17.333333333333332,6.500000000000002,0.5750000000000001,0.004373106151707301
